交易日期,指数涨跌幅,持有股票代码,涨跌幅,策略净值,沪深300指数
2007-03-01,-0.0279143430913672,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,-0.005628440960696812,1.4629233060375626,1.2118958379265568
2007-03-02,0.014226574059849506,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.04426034575517601,1.5276727973760902,1.2291369638176424
2007-03-05,-0.013201898968800863,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.002633733686306927,1.5316962806841943,1.2129100218025033
2007-03-06,0.01804807703959832,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.0022228699467781166,1.535101042314119,1.2348007153180958
2007-03-07,0.027437318721258208,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.014847490778673977,1.5578934408842107,1.268680336101516
2007-03-08,0.01474836258032619,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.020599173541864024,1.5899847582327162,1.2873912936968712
2007-03-09,-0.00618047441991465,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.011216235088152171,1.607818401067633,1.279434604737757
2007-03-12,0.0018304427910040832,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.03391189637554226,1.6623425720753287,1.2817765365865603
2007-03-13,0.009173715775351088,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.010648476578184907,1.6800439880189924,1.2935351902207193
2007-03-14,-0.016214864951878072,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,-0.010244103861142495,1.6628334429144378,1.2725606918007883
2007-03-15,0.018553454276650116,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.028990270411940022,1.7110394340745445,1.2961710884103765
2007-03-16,-0.015618680425620424,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,-0.02567368872195086,1.6671107402531318,1.2759266064035664
2007-03-19,0.021188604693133772,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.00015885656190572917,1.6673755717336445,1.3029617108841032
2007-03-20,0.005023670663793833,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.032315831701347664,1.7212582000927272,1.3095073614071182
2007-03-21,0.011160705934292858,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.01665811032022768,1.7499311090794685,1.324122387986575
2007-03-22,0.0032265226078591613,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.016236709479523492,1.7783442321067722,1.3283946988069861
2007-03-23,0.0018256790050601435,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.02673329104969646,1.8258852260502314,1.3308199211190312
2007-03-26,0.0175829354224728,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.03443793940750628,1.8887649508300102,1.3542196418510075
2007-03-27,0.007232193572428658,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.022181809977394717,1.9306611760612846,1.364013620440459
2007-03-28,0.0048957981623696245,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,-0.007697997189163419,1.915798951754738,1.3706915558168584
2007-03-29,-0.005129304952370739,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,-0.06688845738019733,1.7876541152212646,1.3636608608314342
2007-03-30,-0.0005461143247224021,sh600373 sh600444 sh600513 sh600551 sh600634 sh600873 sz000526 sz000639 sz000669 sz002016 ,0.01609736059605882,1.8164306281350098,1.3629161461012709
2007-04-02,0.02456340904025467,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.02036193344948556,1.853416667700702,1.396394012885524
2007-04-03,0.013332818733312157,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.018694772567056317,1.888065870775358,1.4150118811396089
2007-04-04,0.008209521105497997,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.021973255607193876,1.9295528247571239,1.4266284510423548
2007-04-05,0.011408672239355377,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.017875039542218918,1.9640436577984577,1.4429043874476364
2007-04-06,0.00915777035286447,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.0010515929496317522,1.9661090322617676,1.4561181744690224
2007-04-09,0.022261028731397126,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.011385918879118107,1.9884949902106015,1.4885328629871868
2007-04-10,0.014284914932344073,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.0026113279855684013,1.993687602827701,1.5097964283089573
2007-04-11,0.01289926887917514,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.0048134656735858705,2.003284149667766,1.5292716983905328
2007-04-12,0.017659195468583855,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.014275216299221016,2.0318814642130745,1.5562774062369844
2007-04-13,-0.0022698366725013575,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.0005527582619726523,2.0330046034797675,1.5527449107077225
2007-04-16,0.027378890140507206,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.027638495511615124,2.089193792088136,1.595257343034221
2007-04-17,0.00847665847665846,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.024719410238263295,2.1408374305019953,1.6087797947135036
2007-04-18,0.006364965282007473,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.024717246756757127,2.193753037537815,1.6190196222532502
2007-04-19,-0.04666364049024052,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,-0.052661521130206834,2.0782266655970623,1.5434702726537797
2007-04-20,0.044116433355553486,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.05060641249006492,2.183398261484119,1.6115626760735882
2007-04-23,0.04318270259752888,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.04297385673479481,2.277227305568138,1.6811543078317517
2007-04-24,0.004045090519100514,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.005289843006530681,2.2892734805047783,1.6879547291835069
2007-04-25,0.000893997445721606,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,-0.0046190704100360636,2.278699165110498,1.6894637563998907
2007-04-26,0.01313698423561882,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.015360060065743752,2.3137001211583557,1.7116582151343653
2007-04-27,-0.0066006789596917415,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.0016613526463422623,2.3175439929774844,1.7003601087675444
2007-04-30,0.025411177575694666,sh600373 sh600444 sh600513 sh600551 sh600562 sh600647 sz000526 sz000639 sz000669 sz002016 ,0.020568863823451133,2.3652132397738956,1.743568261434064
2007-05-08,0.035777009084752676,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,0.029110037355717155,2.4340646855379506,1.805947918963277
2007-05-09,0.004137242507521677,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,0.019802548622853244,2.482265369824486,1.8134195634599821
2007-05-10,0.006276207149958912,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,0.021120738835504804,2.534692648420967,1.824800960290045
2007-05-11,-0.005879968103186806,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,-0.002311770465265872,2.528833020817821,1.814071188848875
2007-05-14,0.008591236992283813,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,0.007999113557863202,2.549061443320217,1.8296563043531497
2007-05-15,-0.03475238457377594,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,-0.03096449926602285,2.470131032129481,1.7660713848264356
2007-05-16,0.02653524346397984,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,0.023339868267814312,2.5277835650236233,1.812934518997573
2007-05-17,0.02116320612708722,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,0.039894991253853096,2.6286294682418743,1.8513020259180304
2007-05-18,-0.0005213571163922293,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,0.009610757031526473,2.6538925873870576,1.8503368364322266
2007-05-21,0.014512938784048135,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,0.0393181795278541,2.7582388125855832,1.8771906616692369
2007-05-22,0.010191990478775503,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,0.009097950881067574,2.783333133820741,1.896322971019816
2007-05-23,0.01768768295487133,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,0.012018554428365302,2.816784774581838,1.929864530511254
2007-05-24,-0.004874395460719216,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,-0.02984973775705746,2.732704487742498,1.920457607603927
2007-05-25,0.016710249378149022,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,0.006462096289170383,2.750363487272138,1.9525489331471522
2007-05-28,0.0219133053133429,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,0.022540623472949273,2.812358395052487,1.9953357340584477
2007-05-29,0.023501073029873032,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,0.02841234143278437,2.8922640820040755,2.0422282648636707
2007-05-30,-0.06761285803051131,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,-0.08044331541216931,2.659600770200133,1.9041473751255458
2007-05-31,0.010675524770613842,sh600373 sh600444 sh600455 sh600513 sh600551 sh600873 sz000639 sz000669 sz002013 sz002034 ,-0.09250125718646862,2.4135843553425205,1.924475147595598
2007-06-01,-0.03156862994691889,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,-0.09967308907582562,2.1730149469004463,1.8637221038191103
2007-06-04,-0.07689901286820278,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,-0.09833489111239002,1.959331758711395,1.7204037137747705
2007-06-05,0.03508542103929169,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,0.007259156400016398,1.9735548543874002,1.7807648024301195
2007-06-06,0.01181688369930356,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,0.01041820338586974,1.9941157502535787,1.8018078929962495
2007-06-07,0.033913606230184135,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,0.04626690764497288,2.086377319503947,1.862913696381762
2007-06-08,0.0093548641611656,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,0.00827170484567974,2.103635216887604,1.8803410009553883
2007-06-11,0.02449014687834672,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,0.015115051322601936,2.135431771154893,1.9263908282501632
2007-06-12,0.026514168866643262,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,0.007011130345630612,2.1504035616466606,1.9774674799735408
2007-06-13,0.020356234096692294,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,0.0579242549007557,2.2749640856909745,2.0177212709144783
2007-06-14,-0.010307726302549391,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,-0.023845047914362483,2.2207174580642195,1.9969231522990598
2007-06-15,0.005780431913087414,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,0.007367612974821247,2.2370788448216654,2.0084662306165924
2007-06-18,0.0312705823807502,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,0.03641669706573314,2.318545867425696,2.0712721393400435
2007-06-19,0.006015275915005613,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,0.009882426457354487,2.3414587264485336,2.083731412753238
2007-06-20,-0.022431225017634504,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,-0.03051826985720163,2.270001457175278,2.0369907645574568
2007-06-21,0.009543967673657727,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,-0.005432644328496328,2.2576693466332762,2.0564317385659323
2007-06-22,-0.03474869439255901,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,-0.06275799164742557,2.1159825526346165,1.984973420543346
2007-06-25,-0.042908306449821354,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,-0.038850484550186914,2.03377560516502,1.899801572719922
2007-06-26,0.01305450034686495,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,0.029626836534618173,2.0940299425673383,1.9246025330099688
2007-06-27,0.028580447582995827,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,0.008334783406418689,2.1114832285851923,1.9796085348227612
2007-06-28,-0.045034253356036946,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,-0.06065508779913931,1.9834110279689474,1.8904583425197798
2007-06-29,-0.024475705710997997,sh600444 sh600455 sh600513 sh600562 sh600634 sh600873 sz000639 sz000669 sz002006 sz002034 ,-0.029804657723699557,1.9242961411549218,1.8441880404693647
2007-07-02,-0.0017055960553442606,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.051065714535226014,2.022561698580376,1.8410426006222271
2007-07-03,0.019844797027937622,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.01056405183526743,2.0439281452042053,1.8775777173513617
2007-07-04,-0.023132745164042845,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,-0.03184566354418561,1.9788378971835408,1.8341441904901874
2007-07-05,-0.05506493784024913,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,-0.054346670886480375,1.871294645247612,1.7331471546507913
2007-07-06,0.04886019268171338,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.07623891190599186,2.013960112856799,1.8178290585727923
2007-07-09,0.029922270017357144,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.033657502258844785,2.0817449799045,1.8722226305088054
2007-07-10,-0.011954047052050387,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,-0.018412066273904792,2.0434157533691297,1.8498419930917895
2007-07-11,0.0037742145660846216,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.010061227980176612,2.063975025122061,1.8568236936870717
2007-07-12,0.007137447986342638,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.017105368050896352,2.099280077574632,1.8700766762205718
2007-07-13,0.0008383723001792465,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,-0.008389685366553379,2.081667778227507,1.8716444967051264
2007-07-16,-0.031975435326638935,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,-0.03520024133951427,2.008392570045208,1.811797849146272
2007-07-17,0.024791980464957897,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.028182392748460794,2.0649938782473125,1.8567159060287592
2007-07-18,0.00472866887443435,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.00471180757376688,2.0747237320426204,1.8654957007422646
2007-07-19,-0.000149701778299538,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.010265646627128033,2.096022112724686,1.8652164327184533
2007-07-20,0.04330969267139473,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.030626490755660374,2.1602159145837083,1.9459983831851246
2007-07-23,0.04653715620814336,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.0396068331535151,2.245775225888193,2.0365596139242053
2007-07-24,0.00111385900421479,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.005680065515949906,2.2585313763053354,2.038828054187795
2007-07-25,0.0226152570680187,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.028328389171671686,2.322511932089744,2.08493667475074
2007-07-26,0.011216178744483551,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.015319172952039217,2.358090894060602,2.1083216971656737
2007-07-27,0.0009179236798748658,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.039736600818542245,2.451793410611727,2.110256975576296
2007-07-30,0.02395092799398202,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.029488484135381077,2.524093081703783,2.160799588447122
2007-07-31,0.011396050155318305,sh600346 sh600373 sh600444 sh600513 sh600562 sh600566 sh600873 sz000669 sz002006 sz002034 ,0.0233745635175151,2.5830926557661886,2.1854241689326566
2007-08-01,-0.03812974155711413,sh600373 sh600444 sh600455 sh600513 sh600551 sh600562 sh600873 sz000639 sz000669 sz002034 ,-0.05983245287727823,2.428539886162415,2.1020945101785835
2007-08-02,0.03396123510656146,sh600373 sh600444 sh600455 sh600513 sh600551 sh600562 sh600873 sz000639 sz000669 sz002034 ,0.04428008563963681,2.5360758403009602,2.1734842360549704
2007-08-03,0.03656065227143124,sh600373 sh600444 sh600455 sh600513 sh600551 sh600562 sh600873 sz000639 sz000669 sz002034 ,0.020955743947747685,2.5892211962423763,2.2529482374268137
2007-08-06,0.022964609275440306,sh600373 sh600444 sh600455 sh600513 sh600551 sh600562 sh600873 sz000639 sz000669 sz002034 ,0.012308105100946598,2.621089602855326,2.3046863134171125
2007-08-07,0.004372892741891121,sh600373 sh600444 sh600455 sh600513 sh600551 sh600562 sh600873 sz000639 sz000669 sz002034 ,-0.010711103305756198,2.593014841345499,2.31476445946939
2007-08-08,-0.01195034447725185,sh600373 sh600444 sh600455 sh600513 sh600551 sh600562 sh600873 sz000639 sz000669 sz002034 ,-0.004665921609261936,2.5809160373641284,2.287102226795031
2007-08-09,0.02339286517612127,sh600373 sh600444 sh600455 sh600513 sh600551 sh600562 sh600873 sz000639 sz000669 sz002034 ,0.009971737096126754,2.6066522535559007,2.340604100830454
